puzzle,solution
108000306070000005000290000600701008002450000000000040007820030500000000000000607,128574396974163825365298174649731258832459761751682943417826539596317482283945617
020083100000000090600005700790050003005200080040009000000000800000310409002700010,527983164483167592619425738798651243365274981241839675134596827876312459952748316
000604900034008000970000000106000090700040200043200000000810630007302000000000100,251674983634928751978531426126785394789143265543296817495817632817362549362459178
006000005090003080100000600060090420070025060302000000053010840000074000000002100,736248915594163782128759634865397421971425368342681579253916847619874253487532196
800300006003400000410000097700030040040190020050040000000260070000000600002050004,827319456963475281415628397796532148348196725251847963184263579539784612672951834
000000658000030004480005000007004100200000095010000000002150006068000003004002010,723491658651238974489675231397584162246317895815926347972153486168749523534862719
290008010000000803000000004780600000000020080600900305950001000000700008003004060,294378516576412893138596274785643921349125687621987345957861432462739158813254769
013006007006209500020000000000010800800005306000000014000003090000500000398701000,913856247786249531524137689239614875841975326657382914165423798472598163398761452
000600100300005740500409000008900070020010060400002000800000050030000001041000680,794638125386125749512479836158946372923817564467352918879261453635784291241593687
000506020005010003000000079000000040200804901900000302400100290050300000008000006,749536128825719463316482579581923647263874951974651382437168295652397814198245736
030004506000009020020608000850007000400000300000000012210400000009000005003800000,138724596674359128925618734851237469462981357397546812216475983789163245543892671
500090000002100007090200480600720008030001006000000000008000100009400000070008003,541897632862143957793265481615724398934581726287639514458372169329416875176958243
090070040500060008060500000900002000010090030006100700200050600700000094000903000,192378546537461928468529371974832165815697432326145789289754613753216894641983257
000005100008001003190200050700000302200350070040000000004020900002060000010009400,423795168578641293196283754785916342261354879349872615654128937932467581817539426
000500040004000008000060503068003402010470600003000080000300000007041200002700001,326589147154237968879164523768953412215478639943612785691325874537841296482796351
800006004009000003705800200000080600000025340500004010104907060957000000000000000,832796154469512783715843296241389675678125349593674812124937568957268431386451927
040820000000009000000600815900106407006080000050390000000000503000000760200000001,745821396861539274392647815928156437436782159157394628619278543584913762273465981
002500000700100009005089003058000070000070600200050010000010900023600800000000200,892537164734126589615489723958361472341872695276954318487213956123695847569748231
000080002004007100200405008018090000000004010900002000170000840800001920000500030,751386492384927156269415378518793264623854719947162583176239845835641927492578631
900000002004902000302017000605200000000705000000080090007009450800000026030000800,916358742784962513352417968695243187128795634473186295267839451849571326531624879
903000040600070080800200000004007000000000000000068235000005900200100003000040010,973851642625374189841296357364527891582913764197468235418735926256189473739642518
000000030509042080080056007000000400001803060006000000007015000020000000000607390,614789532579342681283156947892561473451873269736294158367915824925438716148627395
000800130000065004800000026139050000006000700500180000050000040040306900000000000,465829137321765894897431526139657482286943715574182369953278641742316958618594273
083000200900040000017000000000100002205600070700090600000001300000900004000405908,683519247952743861417268593869157432235684179741392685594871326128936754376425918
056000080003000900900050020200030740000000001700000000300800094008300050042090000,156972483423681975987453126265138749839247561714569832371825694698314257542796318
070096000290300700006005800000040130013500000000000029000009000000000307640007000,875496213294381765136725894752948136913562478468173529387259641529614387641837952
006008004300090700800700006071400900280000400000000017000631000000000605000900000,756318294342596781819724356671453928285179463934862517527631849198247635463985172
700004050000580004005002380060030075000100000000006001080003000000900030023050090,798314652236589714415762389961438275842175963357296841589643127674921538123857496
041020000080070005900000080000040607000000000000307049800000000007003410053600000,741528396386479125925136784139842657274965831568317249812794563697253418453681972
000003400020040600001008000073000000200060090000702060300095020010000350008000000,567913482829547631431628975673459218285361794194782563346195827912874356758236149
004030000908000000600000017200006908005000040000090000009008401100000000000007530,724631895918725364653849217241376958395182746867594123539268471172453689486917532
009000020000008000030000649000000300040160080800000500104006005000703000007010000,519634827476928153238571649925847316743165982861392574194286735682753491357419268
004060000036095001000007800000000050008000209000730000100009600900050007045001080,874163592236895741591427836712986354368514279459732168187349625923658417645271983
000600009609030010005008603930070500001000308000000000002490000000081070100020000,813642759649735812725918643936874521471259368258163497362497185594381276187526934
006000500780003020000004001009000006207000030800100290000050600000290700002007000,426918573781563924395724861539472186217689435864135297978351642143296758652847319
003406000080200000207000086000500019000040800900000607051000200000003000000910008,513486972684297531297351486478562319136749825925138647851674293769823154342915768
080200000200030070100004000000000000036902008001800040003080006000001005000600980,387295461264138579159764823845317692736942158921856347473589216698421735512673984
300000000001007000008650004060000040000009370000002001000400920074090080090706000,357824196641937852928651734563178249412569378789342561836415927174293685295786413
000010200300700000025080006009005000700000600058000020000000000001860050600300079,897516234346729518125483796269145387713298645458637921534971862971862453682354179
000800070060050010890000300100000060000000095047020000000004900070600000200080004,421863579763459218895271346158937462632148795947526183586314927374692851219785634
000009067068500000000004005097000000000040200013900050700310000050000030000060100,541829367368571924972634815297156483685743291413982756726318549154297638839465172
000023600000800453006500900100000300000630005500000060407000000008050070000240009,954723681271869453836514927162475398789632145543981762427398516398156274615247839
030000000060530000001800020200000051004000002000206908003070000040950000000000519,439127865862534197751869423286493751914785632375216948593671284148952376627348519
003000000040000021009800600060210050700000000000059100000000009000065000032094007,183526794546973821279841635964217358715638942328459176657382419491765283832194567
040760300900100006060008000200380000000000010005004008000840070000000200030207040,842765391957132486163498527296381754384579612715624938529846173478913265631257849
000000008100007900000652000000800614900004070000060000091006000024500306050020000,247913568165487923389652147532879614916234875478165239891346752724591386653728491
000080000000704005800600042700000301060900000050000007087120600003090100000006000,574281936296734815831659742748562391362917584159348267487123659623495178915876423
009075002000069400310080000080000000205030000070040006008050703000000009900000060,849175632752369481316284957684791325295638174173542896428956713567813249931427568
000001080300600900008400300063500004705000000040000200006005003400002500032000060,654931782327658941918427356263519874785243619149786235896175423471362598532894167
800100000000000043002000600108009006060004090900300050001500080070020500000430000,836142975719685243542793618158279436367854192924316857291567384473928561685431729
000008640000002090706030008048000010020000000300007004000000000219400000000000085,132598647584762193796134258948653712627841539351927864865379421219485376473216985
000201004500070030009000070290080006300500040000000090004000000100000027905023000,673251984542978631819436275291384756386597142457162893724815369138649527965723418
003046070000003691000002000500670000086009300040000000070090005450000003001000020,813946572724853691695712834532674918186529347947138256278391465459267183361485729
003120080000600007000040100000000051000400600007806230030000000680090000920000840,563127489419685327278349165846932751352471698197856234734568912681294573925713846
210000008305200010090000003080906004003000000069503080008001009000360050000000100,217635948345298716896147523582916374173482695469573281658721439921364857734859162
020000036100000400000060058400000000800010000006980045000290000005008060073000000,524879136168523497739461258492657813857314629316982745681295374245738961973146582
300000102004000560005030400930100000000000001000628000270800900406003000080060000,369485172824719563715236489938154627652397841147628395273841956496573218581962734
000000002000060040000703105902008300080000010406500200601000000000005000025007609,173954862859261743264783195912478356587326914436519278641892537798635421325147689
000000040700300205030010070000080400600030702000740030028070900001002000000100000,856927143714368295932415876173286459649531782285749631528673914491852367367194528
000000982040000005000307000005030008104002057000400600020050003300690000000000060,713564982642819735589327146975136428164982357238475619426751893351698274897243561
047500008098000460002000100000008600003050000000016004030000090000130800009002000,647591238198273465352684179914328657863457921725916384231845796576139842489762513
400027050000500002350000400004200000000600080086009370003090000700000008000004600,468127953971543862352986417134278596597631284286459371613892745749365128825714639
000010008001907030500030100090600700000020009100700060700006003000008040082500000,367415928821967534549832176293654781678321459154789362715246893936178245482593617
020009016001000000960700004100520000000000061070000030030070405400800000002040007,724359816351468972968712354193526748845937261276184539639271485417895623582643197
200800003010000500300009062080005070904003800020000000000010000000400006000060038,276851943419236587358749162183925674964173825527684391642318759835497216791562438
500632001000001000700040000009010020000000008640500000000009010080000003160370050,598632741426791385731845962879413526215967438643528197357289614984156273162374859
060900800070002000805043007006020001030005600150000700000208004540000080000060030,364917825971582463825643917786429351432175698159836742693258174547391286218764539
000706005000005710000020084470600000000807000050030000208900050900000301000200000,384716295692485713715329684479652138123897546856134972238961457967548321541273869
098000200000000005103040000970000640005000000800009001000806930000120007600003000,498651273726938415153742896971385642265417389834269751512876934389124567647593128
000000008000100000040800960506090002700005400000010300080003790903700000205000000,359674218862139547147852963536498172721365489498217356684523791913746825275981634
100200300700000050009064010000050030001000600000400000000038400900006000300040805,186295347724813956539764218892651734451387692673429581265138479948576123317942865
351000000020576000006000000002010005080700100100040003000000600040068092000004080,351982476824576931976431258732619845485723169169845723298357614547168392613294587
000000201021000060800002090000067032000103080400000000040020010000708009502000003,975836241321974865864512397158467932296153784437289156749325618613748529582691473
050081009600000300001005008700006000000090700060210090004030000010008000030000204,352681479678924351941375628729856143185493762463217895894732516216548937537169284
009040070000010400502000000060102000800000007200058090490305020000001709000000030,319546872786219453542783916963172584851934267274658391497365128635821749128497635
000000700000030040560702000000015008005073000009600000300000100780000506906001030,413859762297136845568742913634915278825473691179628354342567189781394526956281437
005040007400006020060700005304200100092000000050004900000000000007800009020500080,235148697478956321961732845384279156792615438156384972819427563547863219623591784
000830000023000706000000004008043000906000040001008600060000102100060050030009000,694837215523491786817526934278643591956172843341958627469385172182764359735219468
000006005300004210090070000008000740000000009100407300000000030760000000005019800,817236495356984217492175683538691742674823159129457368981762534763548921245319876
070006000005209400300000200000900000100020300030840070501400902000000004000300060,472156893685239417319784256754913628198627345236845179561478932923561784847392561
007300000000900600000006920500024800400000000026000010000000701050200006080040030,697352148142978653835416927573124869418569372926783514264835791351297486789641235
000030050000001040000240903000600002090310008500000300301820070007000600004000000,248739156639581247175246983413658792792314568586972314361825479857493621924167835
040030006000084900005000000200070008700000090000006500004500103000000070010023005,842935716376184952195762834251479368763258491489316527624597183538641279917823645
090100000006800700000007030200030098008000000003000420109000000000080600000700914,794153862536892741821467539257634198648219375913578426169345287472981653385726914
700004009089610002000000850038090001090800500400001000800070000060000000004000920,723584619589613742146729853638495271291837564457261398812976435965342187374158926
020600400407200900080003070000000000250400100000070000008000030003004600000000019,329617458417258963685943271874521396256439187931876542568192734193784625742365819
800300000007000009300012060009000706040900020050204010030500000071000600008000090,862349571417658239395712468289135746143976825756284913634597182971823654528461397
000012350200400070000000006704500000580021000000704000000897060100000009005000800,867912354253468971941375286724539618589621743316784592432897165178256439695143827
500003180690004000000000000050300200000007000109002004210005300070000819000000002,547923186698154723321768495754319268862547931139682574216895347475236819983471652
107002080000060000000018009000034000005000700210600050500000006009800400041095000,197452683852963147463718529786534291935281764214679358528147936379826415641395872
000005010000060003080000700610020008200700000870010030000140060009000000140057000,936275814427861593581493726613524978294738651875916432358149267769382145142657389
009003001070000000200090670000000420400030006050008000008400002300075000004000017,649753281875126349213894675936517428487239156152648793798461532321975864564382917
500080000003000001080006900070900506009052040008000000704500030000730018000000000,542189763693475821187326954271943586369852147458617392714568239925734618836291475
008069000006020000090000700020004810000000004510000006000003000400010000305470900,748369125156728439293145768629534817837691254514287396971853642482916573365472981
004000100030504600080030004000003070070080090050600008000905003000006000000020050,794268135231594687586731924968153472173482596452679318817945263325816749649327851
160000400809000070000000008000500100090074000703000050020900010000260500030007002,162789435859346271374152968286593147591874326743621859628935714417268593935417682
701000300000720000900080000050030781000005000000000009800340006000500900020600070,781456392536729814942183567659234781218975643374861259895347126467512938123698475
007500000000000340000001600000800030040700295300059000009600100000004020020070500,837546912561297348294381657975862431648713295312459786489625173756134829123978564
010080032400093000008006000360005087700000200082070500003040018000600004000009000,516487932427193856938256471364925187759861243182374569693542718275618394841739625
002000640041000908000070001200001050104800300080003007008400000400030000050010030,792185643541362978863974521239741856174856392685293417318429765426537189957618234
000062800100030402000000007900050004300000010072000090600400000030600080000310005,549762831167839452823541967981256374356974218472183596615498723734625189298317645
200760805000090020010005006700000002000083600000100000800000760001900000406000900,243761895657498123918325476784659312195283647362174589839512764571946238426837951
700100805000007000406280000009400080100302000602090000200071500000000947000000001,723164895981537426456289713579416382148352679632798154264971538815623947397845261
000570000003001907000400010400020001205000400301000020000000006007006102160008070,618579243543261987729483615496825731285137469371694528934712856857346192162958374
700000006056400100000006090900032070001004000000000008190000000002300501800000200,749213856356489127218756394984132675571864932623975418195628743462397581837541269
000040800000038050050760400000090302370100080006000000001800000600000000800025190,763541829214938657958762431185497362372156984496283715531879246629314578847625193
090000000800504000007200001025070000000000062009840000000000708000009100300100500,294731685816594273537268941425673819783915462169842357951426738678359124342187596
000000490000031685060050000931008000028005003000000900010006500000090004006000070,153682497279431685864759312931248756728965143645317928412876539587193264396524871
300460090000000100402500007500300029900100070003008000000000005690075000000000000,357461298869237154412589637571346829986152473243798561728613945694875312135924786
010000900000020080500040300007500000000014090803070000001000000030006005408300020,214638957376925184589741362197563248625814793843279516761452839932186475458397621
008000000000600059004000738000060000200490005000020080097000010120003007000010002,538974126712638459964152738349865271281497365675321984497286513126543897853719642
020000067000000310080010200930500800204000003010000000000734002060200000000650000,321845967547926318689317254936572841254168793718493526195734682463289175872651439
000009720060500008007000060000200000105408000300000900080600004600010005010000000,451869723269573418837142569946231857175498632328756941783625194694317285512984376
000000003900000500002003080090080000020005400004070009400002700107530000000090060,648759123973821546512643987791384652326915478854276319489162735167538294235497861
000000900005060030690020080007014500100000000002030001800006000000500040300001790,721348956485169237693725184967814523138652479542937861874296315219573648356481792
021007800000214000000300000000006001600073094004008050000000000076002003200001600,321657849869214537457389162932546781685173294714928356143765928576892413298431675
000071402000000060307940500002800900090700000030100004800000000073000010000000603,586371492941258367327946581152834976694725138738169254865413729473692815219587643
000005090130002000006040700060000250004000000508060001090003670000080000000007004,482675193137892546956341782369714258214538967578269431891423675745186329623957814
000900045200050080060030920000090054000008000050200160000000000124000090008007000,381972645249651783765834921812796354436518279957243168673489512124365897598127436
410780000000000000529000030080040070200000050900000006000170009000830000700009200,416783592378925614529461837185246973264397158937518426852174369691832745743659281
001000009080000040004070000002007006000020010000350400150006030000009580090700000,521463879789512643364978125412897356935624718678351492157286934246139587893745261
507400008001002009040108060000609003050020000009007000200000706170000040005000800,567493128831762459942158367728649513356821974419537682284315796173986245695274831
000000000020068100500000029000700000060050280010006000003000095000420000900000070,198235764427968153536147829854712936769354281312896547283671495675429318941583672
000000000003406001690870000900005800030100050800000023700030600009040000000000208,178253469523496781694871532916325847432187956857964123781532694269748315345619278
000930700007400638000007400000000080400003000610005002005000040000209000030060010,841936725597421638326587491753692184482173956619845372965318247174259863238764519
000003006052060000001070090000050000000802060040010307074000000009025078003000000,487593126952168743631274895396457281715832964248619357574981632169325478823746519
007080040060000900000230070003500700050000083006000100000009500500020000010070060,127986345364157928895234671243518796951762483786493152632849517579621834418375269
300000701000050000050704060030000008100806000602073010500020304000000000006100020,348269751967351842251784963734512698195846237682973415519627384823495176476138529
200000004090000300700002090000000108100096003070004000900200000050080000608010509,235961874496578321781342695569723148142896753873154962917235486354689217628417539
800301050001000020000000006000000060370610000089000703000008000905000600000290400,826371954751946328493852176514783269372619845689524713237468591945137682168295437
700090000010004000020800600004009000060010080001005209030061095000000073000000000,785196342613274958429853617854629731962317584371485269238761495196542873547938126
070920040005003090003000100000000402300008000400790310500000700710800000000600004,178926543245173896693584127987351462321468975456792318564239781712845639839617254
005000060200100004010003008020008091030062000700000000000001080900607000000500007,375894162298156734614723958526478391831962475749315826457231689982647513163589247
302005000000090000000200400927000000000960008010040300000000780500600090070018000,342185967761394825895276413927853641453961278618742359136529784584637192279418536
600007000003000600020630007300400000004060502100050800205900000009001000000004090,698147325573892641421635987352418769984763512167259834215986473849371256736524198
001005407000000065000300000200080009700000080000701006070009000904000000006102050,631825497842917365597364812213586749769243581458791236175439628924658173386172954
000000000300052090650000300004080002000030041000700080201806000700010600000000000,918347256347652198652198374534981762876235941129764583291876435785413629463529817
000000004007489030000067008056000000000040009004003071090200000040090100300001000,839512764617489235425367918156978342273145689984623571791234856548796123362851497
000060205003008100008700006030407050000200000400081007040000009600010000070000500,794163285563928174218745396132497658987256431456381927341572869625819743879634512
051900400000010090000740020046050100090000000000000002105300008030001600008507000,751932486324816795689745321846253179293178564517694832175369248932481657468527913
402000000000301000007000900000006500019000087000020060008030000900800034000104000,462597318895341672137682945284716593619453287573928461748239156921865734356174829
010000590000000006000730080430000000900620000000070004078060039361009007009000000,712846593853291746694735281436158972987624315125973864578462139361589427249317658
700001004396000000000590000900000050010000900840006030000010700000007002000803000,752361894396784125481592367927138456613425978845976231568219743139647582274853619
010000007409065000006200000000000002003106080080390040004000106000039000005620000,518943267429765318736218954951874632243156789687392541394587126162439875875621493
000000200070004090082009005050970806036000000000010000700000501060000000005002079,149587263573264198682139745451973826836425917297618354724396581968751432315842679
200000000000870050005000039470080000000500000000030860020906007006100000040000900,231495678694873251785261439473682195862519743519734862328946517956127384147358926
205000000060000009000007100000005010906080040040200070800900000023060005000020000,235419687167832459498657123382745916976381542541296378854973261723164895619528734
070000200046025008000040009030800000500000080004037160650400007000070000090103000,879361245346925718215748639132896574567214983984537162651482397423679851798153426
060002000000080000100000762053000609000005803007009010005034000470000000010000080,564172938732986541198453762253841679941765823687329415825634197479218356316597284
005304007007009000400080030800000100002070000709630080000050401908000026000000700,695324817387519642421786539863295174512478963749631285276853491958147326134962758
068000000400010005000030160007400080200000690000080002009000000040007030000051000,168592473473816925952734168697425381285173694314689752729348516541267839836951247
600900007900067080400020090040002800009300006002080009000000400301000050000000073,628945317953167284417823695546792831879314526132586749795231468361478952284659173
900001002020030005050000060000607800000302010700000000004000200030400006290108040,976581432428936175153274968312647859845392617769815324684753291531429786297168543
040302001009054000200190000500070010060501002030000000000000640080623700000000000,845362971319754286276198435598276314764531892132489567927815643481623759653947128
002801000000200560053409002400000070000080036078006000000000009805000027010900000,642851793189237564753469812436195278521784936978326451267518349895643127314972685
010020700200003100080001062000800009000690000030004500003000054047000010600000000,419526783276983145385741962162835479754692831938174526893217654547369218621458397
500000190030000000004800700020310000000005200400000070890500000000002065600080014,586274193739651482214839756925317648178465239463928571891546327347192865652783914
007000900000200870650000000802060500010092003000300007098020000506070000000008005,287643951143259876659817432832761549715492683964385127398526714526174398471938265
006002000080003009004900800000001050000560000002000710400000003270000100000890040,916782534785413629324956871893271456147568392562349718458127963279634185631895247
900270030040100700800006000605000302002000007010005000070080006000500000000000210,951274638246138795837956421695417382482693157713825964179382546324561879568749213
000600010000050807000020005000203006700100200400000009039002001065400030000000000,572689314694351827318724695951243786786195243423876159839562471265417938147938562
510000002000200080600000400009000001400080000000160005008004900000010070720000000,517843692394256187682791453869425731451387269273169845138574926945612378726938514
020000950000001000610800300906008000400100009000509070300000802200400510000006000,728634951543971268619852347976348125435127689182569473364715892297483516851296734
006002800000007400000000052090030007027000140000000008000080700200903000050074080,436592871582317496719648352895431267327865149164729538943186725278953614651274983
071600000300780040400000002210006000000000090050000108000240607000003080000800000,571624839362789541489351762218976354734518296956432178893245617627193485145867923
200000400000160709000000005076000003020000000800703500000000090000038000010402080,251897436438165729967324815576289143123546978894713562385671294742938651619452387
000065100700902300100700000052400930007000004040000020000008503200000070006030000,928365147764912358135784269852476931397251684641893725479628513213549876586137492
980030016000000090604000020000010004001590000026700000840060000070100000009000700,987235416253641897614879325798312564431596278526784931842967153375128649169453782
000100300006090780740000000008000000000001048070030650093004800000260090100000000,985127364316495782742386915528649137639751248471832659293514876857263491164978523
000010300400680000020900840000005108005800900600030000000000070016200000079000005,968714352453682791721953846392475168145826937687139524834561279516297483279348615
000007500060000001012060000009040200030500900000000040006093070820000090090801002,948137526765982431312465789579346218234518967681729345156293874827654193493871652
030002000002009050000060930700000000001004708000030005003200500400076000600000010,937452861862319457514867932746985123351624798289731645193248576425176389678593214
000809200067000430029000006000090001004703000006080070030010000000604000000000050,543869217867152439129347586782596341914723865356481972638915724275634198491278653
904080700000700039000003860070000050006035000002000000020090408000001000000240000,934186725865724139217953864378412956196835247542679381623597418489361572751248693
100050009000203010000009570000890000005000006400007200000000002084000030600100080,146758329597243618823619574362894751975321846418567293731485962284976135659132487
100000007700020000000070406004003080090004000060805900005900000000080003002000050,126458397743629518859371426514793682398264175267815934485932761971586243632147859
000300080000700004091000000000001890003029600002000000200000000010005006800000540,627314985358796214491258763574631892183429657962587431245963178719845326836172549
000007040104028060000010008085000200900000000000040000500402931000000000030900056,826597143154328769397614528785136294943285617261749385578462931619853472432971856
065000000430100056000000100080000790010320005000000000000000000600570020050069803,165932478439187256872456139384615792917324685526798314293841567648573921751269843
070008000040023000001090802400609000130000400000000075800040100000001039000000500,275468391948123756361795842457689213139257468682314975893546127524871639716932584
000300006280000000013006200000000051000070940950040000400000000000007302001590000,549328176286714539713956284324869751168275943957143628472631895695487312831592467
007000602900008000000405100000030000260000000001607000000000700002040306304050800,547913682913268574628475193789534261265891437431627958196382745852749316374156829
600005109050700030000000605200060040010000000080900007004500000008003060300090400,632485179859716234741239685275361948913874526486952317164527893598143762327698451
100085000004000690002900000060000021000060000020700400031004500507009003000000700,196385274354217698872946135765498321413562987928731456231874569547629813689153742
001008000093000050070030600300000000000400001080076004000000100460002007002500800,251648379693127458874935612347891265926453781185276934539784126468312597712569843
000350700000001304070000000540800000600000090007200008034002500160004007000500000,486359712259671384371428956543896271628713495917245638734182569165934827892567143
007800020000003070300090500140600200072000040000001000030010009009030600008060000,957846321284153976361792584143675298672389145895421763736214859429538617518967432
200000040000000000050621000690580000000000006508000007809000600010704000000000190,263958741981347265754621389697583412132479856548216937829135674316794528475862193
020000090043009000000400800009020078000005900100000056000208000007003005000006430,728631594643589127951472863569124378372865941184397256436258719217943685895716432
100002050080000001090300200001003009400000600500201040000120000004900008000000470,147892356382645791695317284761483529428759613539261847873124965254976138916538472
620003015001070300003020009008705000370841000000000000000400050086000100200000008,624983715891576324753124869468795231372841596519632487137468952986257143245319678
000900020820040003000000600700460200000000900401700000095000760000030000010009000,146953827827641593953827641739465218562318974481792356395184762274536189618279435
400000630009050000000000000000500400005600010800001090040082060708400000600009500,452817639189356274376924851217593486935648712864271395543182967798465123621739548
000000260002490030500003007000002000000700006400300050704000001000004080008560002,347185269862497135591623847673852914185749326429316758754238691216974583938561472
000050910000003000010000007000078400006040273500000000800006030021900500000800009,368754912297163854415289367132678495986541273574392186859426731621937548743815629
000200000000810006000065000060000304405100060790000010050003902000000000002008530,916274853537819426824365197261957384485132769793486215158643972379521648642798531
861005000020900000050083000700050090090000003000100604000048500010000930000000006,861725349324916785957483162743652891196874253285139674639248517412567938578391426
200000010000020039000641000005030040074000000001005008000200080840000900030096000,256389417418527639793641825985732146674918253321465798569274381847153962132896574
003201009000000716500007030000000057600000000021005300008190400400800000000000085,763281549842539716519647832384962157675318294921475368258196473497853621136724985
040100700600000120700030000092710430000050000000009050287400000000000004019800000,945182763638547129721936548592718436873654291164329857287493615356271984419865372
050406070000091000000700000100000002070019083506807000000043007008000009005900030,952436178867291345413785296189354762274619583536827914691543827348172659725968431
320100000170950040005080000000090002069000738000000000000002000030070810700008000,324167589178953246695284173813796452569421738247835691981542367432679815756318924
350000060070000390009001000700600038008200400000000000030900040200350900000400050,352849167871526394469731825714695238598273416623184579135968742246357981987412653
000009006007108009800000042008000500060500001710260000000600400500000000074005090,152349786647128359893756142328971564469583271715264938981637425536492817274815693
040000030076000002001030000003000080000003079907005006000010090005870020200000004,849726531376951842521438967463197285152683479987245316734512698695874123218369754
000000007010307004000840090150000700000000000643001008025700306060000900000093000,482169537519327864736845192158236749297458613643971258925714386364582971871693425
030001000500003060100086037700005000000070006000600012300000800002950000010000040,236791458578423961194586237769215384421378596853649712345167829682954173917832645
600030507009006010080000300540003090000570100000020000006001043000200000000007800,614932587359786412287145369542613798963578124178429635796851243835264971421397856
300006000900300050500001900000008000005100049020050801007000004408035000000000068,382596417971384256546271983719648325835127649624953871197862534468735192253419768
009501007360000500700800060900000000000090240010006000002009070000083004080470000,829561437361947582745832169978124356653798241214356798432619875597283614186475923
000300008900620400000080075098000100000100500304090080000006000070014800002000000,467351298985627413231489675598763124726148539314592786859276341673914852142835967
090400070200000036003080000300040000500900040009061000008700000070600900000008120,896453271245179836713286594327845619561927348489361752958712463172634985634598127
020000300006030071001000046002004015080100000005002000010900603607040000000010000,524761398896435271371298546962374815783159462145682937418927653657843129239516784
006000010010005027070080000060203050005000109000000000830040000000730040000900060,286497513419365827573182496968213754325674189147859632832546971691738245754921368
400080005000090370079001204730060000020000008000200900000004800000100023001000059,413782695286495371579631284738569142924317568165248937352974816897156423641823759
900021000004803010000090030600000001100085060000009400273000004090000307000000050,935721846764853219821496735689374521147285963352619478273568194596142387418937652
071080060900012400000000050650001030004700000000020008069004000800000600310000000,571489263936512487482367951658941732124738596793625148269874315847153629315296874
070003002500020910001007800840031060050000008000000000020406700600010094000000000,978153642534628917261947835842731569153269478796584123325496781687315294419872356
010800000000020040300041560000307000004000600090000070007086000008200050640000900,416835297785629341329741568862357419574198623193462875257986134938214756641573982
006900408780000510400000030078000000000501000060040100002090005000305000057800000,216953478783462519495718632178639254324581967569247183832196745941375826657824391
210050000005130000087004000004008002900000600600000470000490000042000100000003080,216857349495132867387964251534678912971245638628319475853491726742586193169723584
700000053000008900000000081000010008004007000502003470403002000960300000000700040,798641253135278964246935781379416528684527139512893476453182697967354812821769345
600040000010025840000700000040010000000007900001600028300260100006000080090004007,632841759719325846584796312843912675265487931971653428357268194426179583198534267
000590000076000001040086050300860407090700000000000000000400900002001000000070504,831597246576243891249186753315869427698724135724315689157438962462951378983672514
700010000180300000006900001008020700500000012020198004400007000000000326000000007,745812963189346275236975481618524739594763812327198654452637198871459326963281547
000900076067005000092003050030006090089050003200000000000070081000098500000004200,845921376367845912192763854534216798689457123271389645953672481426198537718534269
008004000250308000000050000703009005000600800090040062000000014600003908900500600,178294536256378491439156287763829145542631879891745362385962714627413958914587623
900000803102000000000060005000600000300271009040000500020080000409700000600390000,965127843132548697874963125291654738358271469746839512523486971489712356617395284
000000009650807003900050800730900000042000300560700010000070000300500006000001040,128463579654897123973152864731924658842615397569738412485276931317549286296381745
080060430230080000000000070000000180074001500800009000002390040009000700000502000,185267439237984651496153278923645187674831592851729364712396845569418723348572916
000003091800006000009500000040030058006800030050070200000042000000160080204000900,425783691831296547769514823142639758976825134358471269687942315593167482214358976
000940030010003060000000005000590010053060900081000000004012000700050006000009020,876945231215783469349126785627594318453861972981237654534612897792358146168479523
007000580000000002005800304000709000008250010260300900080003000012070000009500800,197432586843695172625817394351749268978256413264381957586123749412978635739564821
009000100000608200004000030307006004000580000000000310003000009025000600400070000,879432165531698247264751938397126854142583796658947312713265489925814673486379521
090010800005700010610420009000090000120000000309000602070000000000840200060300950,794516823285739416613428579856293741127684395349157682578962134931845267462371958
081030000000001009940600020000000002000003540600002097205004700000300000006800000,581239476762541839943678125317495682829763541654182397235914768178326954496857213
640083000000095800500000000200300090107250000000000000000010062000900005060000730,649783251723195846518462379286341597137259684495678123354817962872936415961524738
050840020000900800090020040004650300000000900610209000081000700500010000000400006,357841629246975831198326547924657318875134962613289475481562793569713284732498156
010000945000020000006401000800090002300000070005360000000000014000010890004800600,217683945548927361936451728861795432392148576475362189789536214653214897124879653
000010030100004002045800000923000005000000003700020900600000300090007010301069040,867912534139654782245873691923486175586791423714325968672148359498537216351269847
000007430002900008300060009000000800580040300200310007000600000960000000034050960,619827435472935618358164279143579826587246391296318547725693184961482753834751962
000000020010600000008105007060700300180400006007000090930002001570000800000006000,645987123713624589298135647462798315189453276357261498936842751574319862821576934
007000601200300000900005000003100002500000400000260009000007900008000004000008026,857492631241376895936815247693154782512789463784263159425637918368921574179548326
600000080030005090078900130000300001502040000300000400700050000006100209000000006,695213784134875692278964135947326851582741963361589427719652348456138279823497516
000700038302600100000010240000500390000061004090000000004000085920400000001080000,149725638382694157765813249816547392253961874497238561634172985928456713571389426
000078000060300080001200049002040000030050002700106000020600000000000210003000804,395478621264319785871265349582943167136857492749126538427681953958734216613592874
900004008025000600060000010000460900010035060000009007000820090700000000000000120,971654238325981674864372519237468951419735862586219347143826795752193486698547123
600002008030000000007060109904607000050030000020040000000800020000005000009000307,695412738431789562287563149914657283756238914328941675573896421142375896869124357
010506000200040900003002610027000080000080006650200000000000050070008000040070001,719536248265841973483792615327965184194387526658214739836129457971458362542673891
